id,type,file
CKV_AWS_94,GlueDataCatalogEncryption,github/checkov/checkov/cloudformation/checks/resource/aws/GlueDataCatalogEncryption.py
CKV_AWS_94,GlueDataCatalogEncryption,github/checkov/checkov/terraform/checks/resource/aws/GlueDataCatalogEncryption.py
CKV_AWS_95,APIGatewayV2AccessLogging,github/checkov/checkov/cloudformation/checks/resource/aws/APIGatewayV2AccessLogging.py
CKV_AWS_96,AuroraEncryption,github/checkov/checkov/cloudformation/checks/resource/aws/AuroraEncryption.py
CKV_AWS_96,AuroraEncryption,github/checkov/checkov/terraform/checks/resource/aws/AuroraEncryption.py
CKV_AWS_97,ECSTaskDefinitionEFSVolumeEncryption,github/checkov/checkov/cloudformation/checks/resource/aws/ECSTaskDefinitionEFSVolumeEncryption.py
CKV_AWS_97,ECSTaskDefinitionEFSVolumeEncryption,github/checkov/checkov/terraform/checks/resource/aws/ECSTaskDefinitionEFSVolumeEncryption.py
CKV_AWS_98,SagemakerEndpointConfigurationEncryption,github/checkov/checkov/terraform/checks/resource/aws/SagemakerEndpointConfigurationEncryption.py
CKV_AWS_99,GlueSecurityConfiguration,github/checkov/checkov/cloudformation/checks/resource/aws/GlueSecurityConfiguration.py
CKV_AWS_99,GlueSecurityConfiguration,github/checkov/checkov/terraform/checks/resource/aws/GlueSecurityConfiguration.py
CKV_AWS_100,EKSNodeGroupRemoteAccess,github/checkov/checkov/cloudformation/checks/resource/aws/EKSNodeGroupRemoteAccess.py
CKV_AWS_100,EKSNodeGroupRemoteAccess,github/checkov/checkov/terraform/checks/resource/aws/EKSNodeGroupRemoteAccess.py
CKV_AWS_101,NeptuneClusterLogging,github/checkov/checkov/cloudformation/checks/resource/aws/NeptuneClusterLogging.py
CKV_AWS_101,NeptuneClusterLogging,github/checkov/checkov/terraform/checks/resource/aws/NeptuneClusterLogging.py
CKV_AWS_102,NeptuneClusterInstancePublic,github/checkov/checkov/terraform/checks/resource/aws/NeptuneClusterInstancePublic.py
CKV_AWS_103,ALBListenerTLS12,github/checkov/checkov/cloudformation/checks/resource/aws/ALBListenerTLS12.py
CKV_AWS_103,AppLoadBalancerTLS12,github/checkov/checkov/terraform/checks/graph_checks/aws/AppLoadBalancerTLS12.yaml
CKV_AWS_104,DocDBAuditLogs,github/checkov/checkov/cloudformation/checks/resource/aws/DocDBAuditLogs.py
CKV_AWS_104,DocDBAuditLogs,github/checkov/checkov/terraform/checks/resource/aws/DocDBAuditLogs.py
CKV_AWS_105,RedShiftSSL,github/checkov/checkov/cloudformation/checks/resource/aws/RedShiftSSL.py
CKV_AWS_105,RedShiftSSL,github/checkov/checkov/terraform/checks/resource/aws/RedShiftSSL.py
CKV_AWS_106,EBSDefaultEncryption,github/checkov/checkov/terraform/checks/resource/aws/EBSDefaultEncryption.py
CKV_AWS_107,IAMCredentialsExposure,github/checkov/checkov/cloudformation/checks/resource/aws/IAMCredentialsExposure.py
CKV_AWS_107,IAMCredentialsExposure,github/checkov/checkov/terraform/checks/data/aws/IAMCredentialsExposure.py
CKV_AWS_108,IAMDataExfiltration,github/checkov/checkov/cloudformation/checks/resource/aws/IAMDataExfiltration.py
CKV_AWS_108,IAMDataExfiltration,github/checkov/checkov/terraform/checks/data/aws/IAMDataExfiltration.py
CKV_AWS_109,IAMPermissionsManagement,github/checkov/checkov/cloudformation/checks/resource/aws/IAMPermissionsManagement.py
CKV_AWS_109,IAMPermissionsManagement,github/checkov/checkov/terraform/checks/data/aws/IAMPermissionsManagement.py
CKV_AWS_110,IAMPrivilegeEscalation,github/checkov/checkov/cloudformation/checks/resource/aws/IAMPrivilegeEscalation.py
CKV_AWS_110,IAMPrivilegeEscalation,github/checkov/checkov/terraform/checks/data/aws/IAMPrivilegeEscalation.py
CKV_AWS_111,IAMWriteAccess,github/checkov/checkov/cloudformation/checks/resource/aws/IAMWriteAccess.py
CKV_AWS_111,IAMWriteAccess,github/checkov/checkov/terraform/checks/data/aws/IAMWriteAccess.py
CKV_AWS_112,SSMSessionManagerDocumentEncryption,github/checkov/checkov/terraform/checks/resource/aws/SSMSessionManagerDocumentEncryption.py
CKV_AWS_113,SSMSessionManagerDocumentLogging,github/checkov/checkov/terraform/checks/resource/aws/SSMSessionManagerDocumentLogging.py
CKV_AWS_114,EMRClusterKerberosAttributes,github/checkov/checkov/terraform/checks/resource/aws/EMRClusterKerberosAttributes.py
CKV_AWS_115,LambdaFunctionLevelConcurrentExecutionLimit,github/checkov/checkov/cloudformation/checks/resource/aws/LambdaFunctionLevelConcurrentExecutionLimit.py
CKV_AWS_115,LambdaFunctionLevelConcurrentExecutionLimit,github/checkov/checkov/terraform/checks/resource/aws/LambdaFunctionLevelConcurrentExecutionLimit.py
CKV_AWS_116,LambdaDLQConfigured,github/checkov/checkov/cloudformation/checks/resource/aws/LambdaDLQConfigured.py
CKV_AWS_116,LambdaDLQConfigured,github/checkov/checkov/terraform/checks/resource/aws/LambdaDLQConfigured.py
CKV_AWS_117,LambdaInVPC,github/checkov/checkov/cloudformation/checks/resource/aws/LambdaInVPC.py
CKV_AWS_117,LambdaInVPC,github/checkov/checkov/terraform/checks/resource/aws/LambdaInVPC.py
CKV_AWS_118,RDSEnhancedMonitorEnabled,github/checkov/checkov/cloudformation/checks/resource/aws/RDSEnhancedMonitorEnabled.py
CKV_AWS_118,RDSEnhancedMonitorEnabled,github/checkov/checkov/terraform/checks/resource/aws/RDSEnhancedMonitorEnabled.py
CKV_AWS_119,DynamoDBTablesEncrypted,github/checkov/checkov/cloudformation/checks/resource/aws/DynamoDBTablesEncrypted.py
CKV_AWS_119,DynamoDBTablesEncrypted,github/checkov/checkov/terraform/checks/resource/aws/DynamoDBTablesEncrypted.py
CKV_AWS_120,APIGatewayCacheEnable,github/checkov/checkov/cloudformation/checks/resource/aws/APIGatewayCacheEnable.py
CKV_AWS_120,APIGatewayCacheEnable,github/checkov/checkov/terraform/checks/resource/aws/APIGatewayCacheEnable.py
CKV_AWS_121,ConfigConfgurationAggregatorAllRegions,github/checkov/checkov/terraform/checks/resource/aws/ConfigConfgurationAggregatorAllRegions.py
CKV_AWS_122,SageMakerInternetAccessDisabled,github/checkov/checkov/terraform/checks/resource/aws/SageMakerInternetAccessDisabled.py
CKV_AWS_123,VPCEndpointAcceptanceConfigured,github/checkov/checkov/cloudformation/checks/resource/aws/VPCEndpointAcceptanceConfigured.py
CKV_AWS_123,VPCEndpointAcceptanceConfigured,github/checkov/checkov/terraform/checks/resource/aws/VPCEndpointAcceptanceConfigured.py
CKV_AWS_124,CloudformationStackNotificationArns,github/checkov/checkov/terraform/checks/resource/aws/CloudformationStackNotificationArns.py
CKV_AWS_126,EC2DetailedMonitoringEnabled,github/checkov/checkov/terraform/checks/resource/aws/EC2DetailedMonitoringEnabled.py
CKV_AWS_127,ELBUsesSSL,github/checkov/checkov/terraform/checks/resource/aws/ELBUsesSSL.py
CKV_AWS_129,DBInstanceLogging,github/checkov/checkov/terraform/checks/resource/aws/DBInstanceLogging.py
CKV_AWS_130,SubnetPublicIP,github/checkov/checkov/terraform/checks/resource/aws/SubnetPublicIP.py
CKV_AWS_131,ALBDropHttpHeaders,github/checkov/checkov/cloudformation/checks/resource/aws/ALBDropHttpHeaders.py
CKV_AWS_131,ALBDropHttpHeaders,github/checkov/checkov/terraform/checks/resource/aws/ALBDropHttpHeaders.py
CKV_AWS_133,DBInstanceBackupRetentionPeriod,github/checkov/checkov/terraform/checks/resource/aws/DBInstanceBackupRetentionPeriod.py
CKV_AWS_134,ElasticCacheAutomaticBackup,github/checkov/checkov/terraform/checks/resource/aws/ElasticCacheAutomaticBackup.py
CKV_AWS_135,EC2EBSOptimized,github/checkov/checkov/ansible/checks/task/aws/EC2EBSOptimized.py
CKV_AWS_135,EC2EBSOptimized,github/checkov/checkov/terraform/checks/resource/aws/EC2EBSOptimized.py
CKV_AWS_136,ECRRepositoryEncrypted,github/checkov/checkov/cloudformation/checks/resource/aws/ECRRepositoryEncrypted.py
CKV_AWS_136,ECRRepositoryEncrypted,github/checkov/checkov/terraform/checks/resource/aws/ECRRepositoryEncrypted.py
CKV_AWS_137,ElasticsearchInVPC,github/checkov/checkov/terraform/checks/resource/aws/ElasticsearchInVPC.py
CKV_AWS_138,ELBCrossZoneEnable,github/checkov/checkov/terraform/checks/resource/aws/ELBCrossZoneEnable.py
CKV_AWS_139,RDSDeletionProtection,github/checkov/checkov/terraform/checks/resource/aws/RDSDeletionProtection.py
CKV_AWS_140,RDSClusterEncrypted,github/checkov/checkov/terraform/checks/resource/aws/RDSClusterEncrypted.py
CKV_AWS_141,RedshiftClusterAllowVersionUpgrade,github/checkov/checkov/terraform/checks/resource/aws/RedshiftClusterAllowVersionUpgrade.py
CKV_AWS_142,RedshiftClusterKMSKey,github/checkov/checkov/terraform/checks/resource/aws/RedshiftClusterKMSKey.py
CKV_AWS_143,S3BucketObjectLock,github/checkov/checkov/terraform/checks/resource/aws/S3BucketObjectLock.py
CKV_AWS_144,S3BucketReplicationConfiguration,github/checkov/checkov/terraform/checks/graph_checks/aws/S3BucketReplicationConfiguration.yaml
CKV_AWS_145,S3KMSEncryptedByDefault,github/checkov/checkov/terraform/checks/graph_checks/aws/S3KMSEncryptedByDefault.yaml
CKV_AWS_146,RDSClusterSnapshotEncrypted,github/checkov/checkov/terraform/checks/resource/aws/RDSClusterSnapshotEncrypted.py
CKV_AWS_147,CodebuildUsesCMK,github/checkov/checkov/terraform/checks/resource/aws/CodebuildUsesCMK.py
CKV_AWS_148,VPCDefaultNetwork,github/checkov/checkov/terraform/checks/resource/aws/VPCDefaultNetwork.py
CKV_AWS_149,SecretManagerSecretEncrypted,github/checkov/checkov/cloudformation/checks/resource/aws/SecretManagerSecretEncrypted.py
CKV_AWS_149,SecretManagerSecretEncrypted,github/checkov/checkov/terraform/checks/resource/aws/SecretManagerSecretEncrypted.py
CKV_AWS_150,LBDeletionProtection,github/checkov/checkov/terraform/checks/resource/aws/LBDeletionProtection.py
CKV_AWS_152,LBCrossZone,github/checkov/checkov/terraform/checks/resource/aws/LBCrossZone.py
CKV_AWS_153,AutoScalingTagging,github/checkov/checkov/terraform/checks/resource/aws/AutoScalingTagging.py
CKV_AWS_154,RedshiftInEc2ClassicMode,github/checkov/checkov/cloudformation/checks/resource/aws/RedshiftInEc2ClassicMode.py
CKV_AWS_154,RedshiftInEc2ClassicMode,github/checkov/checkov/terraform/checks/resource/aws/RedshiftInEc2ClassicMode.py
CKV_AWS_155,WorkspaceUserVolumeEncrypted,github/checkov/checkov/cloudformation/checks/resource/aws/WorkspaceUserVolumeEncrypted.py
CKV_AWS_155,WorkspaceUserVolumeEncrypted,github/checkov/checkov/terraform/checks/resource/aws/WorkspaceUserVolumeEncrypted.py
CKV_AWS_156,WorkspaceRootVolumeEncrypted,github/checkov/checkov/cloudformation/checks/resource/aws/WorkspaceRootVolumeEncrypted.py
CKV_AWS_156,WorkspaceRootVolumeEncrypted,github/checkov/checkov/terraform/checks/resource/aws/WorkspaceRootVolumeEncrypted.py
CKV_AWS_157,RDSMultiAZEnabled,github/checkov/checkov/cloudformation/checks/resource/aws/RDSMultiAZEnabled.py
CKV_AWS_157,RDSMultiAZEnabled,github/checkov/checkov/terraform/checks/resource/aws/RDSMultiAZEnabled.py
CKV_AWS_158,CloudWatchLogGroupKMSKey,github/checkov/checkov/cloudformation/checks/resource/aws/CloudWatchLogGroupKMSKey.py
CKV_AWS_158,CloudWatchLogGroupKMSKey,github/checkov/checkov/terraform/checks/resource/aws/CloudWatchLogGroupKMSKey.py
CKV_AWS_159,AthenaWorkgroupEncryption,github/checkov/checkov/terraform/checks/resource/aws/AthenaWorkgroupEncryption.py
CKV_AWS_160,TimestreamDatabaseKMSKey,github/checkov/checkov/cloudformation/checks/resource/aws/TimestreamDatabaseKMSKey.py
CKV_AWS_160,TimestreamDatabaseKMSKey,github/checkov/checkov/terraform/checks/resource/aws/TimestreamDatabaseKMSKey.py
CKV_AWS_161,RDSIAMAuthentication,github/checkov/checkov/cloudformation/checks/resource/aws/RDSIAMAuthentication.py
CKV_AWS_161,RDSIAMAuthentication,github/checkov/checkov/terraform/checks/resource/aws/RDSIAMAuthentication.py
CKV_AWS_162,RDSClusterIAMAuthentication,github/checkov/checkov/cloudformation/checks/resource/aws/RDSClusterIAMAuthentication.py
CKV_AWS_162,RDSClusterIAMAuthentication,github/checkov/checkov/terraform/checks/resource/aws/RDSClusterIAMAuthentication.py
CKV_AWS_163,ECRImageScanning,github/checkov/checkov/cloudformation/checks/resource/aws/ECRImageScanning.py
CKV_AWS_163,ECRImageScanning,github/checkov/checkov/terraform/checks/resource/aws/ECRImageScanning.py
CKV_AWS_164,TransferServerIsPublic,github/checkov/checkov/cloudformation/checks/resource/aws/TransferServerIsPublic.py
CKV_AWS_164,TransferServerIsPublic,github/checkov/checkov/terraform/checks/resource/aws/TransferServerIsPublic.py
CKV_AWS_165,DynamodbGlobalTableRecovery,github/checkov/checkov/cloudformation/checks/resource/aws/DynamodbGlobalTableRecovery.py
CKV_AWS_165,DynamoDBGlobalTableRecovery,github/checkov/checkov/terraform/checks/resource/aws/DynamoDBGlobalTableRecovery.py
CKV_AWS_166,BackupVaultEncrypted,github/checkov/checkov/cloudformation/checks/resource/aws/BackupVaultEncrypted.py
CKV_AWS_166,BackupVaultEncrypted,github/checkov/checkov/terraform/checks/resource/aws/BackupVaultEncrypted.py
CKV_AWS_167,GlacierVaultAnyPrincipal,github/checkov/checkov/terraform/checks/resource/aws/GlacierVaultAnyPrincipal.py
CKV_AWS_168,SQSQueuePolicyAnyPrincipal,github/checkov/checkov/terraform/checks/resource/aws/SQSQueuePolicyAnyPrincipal.py
CKV_AWS_169,SNSTopicPolicyAnyPrincipal,github/checkov/checkov/terraform/checks/resource/aws/SNSTopicPolicyAnyPrincipal.py
CKV_AWS_170,QLDBLedgerPermissionsMode,github/checkov/checkov/cloudformation/checks/resource/aws/QLDBLedgerPermissionsMode.py
CKV_AWS_170,QLDBLedgerPermissionsMode,github/checkov/checkov/terraform/checks/resource/aws/QLDBLedgerPermissionsMode.py
CKV_AWS_171,EMRClusterIsEncryptedKMS,github/checkov/checkov/terraform/checks/resource/aws/EMRClusterIsEncryptedKMS.py
CKV_AWS_172,QLDBLedgerDeletionProtection,github/checkov/checkov/cloudformation/checks/resource/aws/QLDBLedgerDeletionProtection.py
CKV_AWS_172,QLDBLedgerDeletionProtection,github/checkov/checkov/terraform/checks/resource/aws/QLDBLedgerDeletionProtection.py
CKV_AWS_173,LambdaEnvironmentEncryptionSettings,github/checkov/checkov/cloudformation/checks/resource/aws/LambdaEnvironmentEncryptionSettings.py
CKV_AWS_173,LambdaEnvironmentEncryptionSettings,github/checkov/checkov/terraform/checks/resource/aws/LambdaEnvironmentEncryptionSettings.py
CKV_AWS_174,CloudFrontTLS12,github/checkov/checkov/cloudformation/checks/resource/aws/CloudFrontTLS12.py
CKV_AWS_174,CloudfrontTLS12,github/checkov/checkov/terraform/checks/resource/aws/CloudfrontTLS12.py
CKV_AWS_175,WAFHasAnyRules,github/checkov/checkov/terraform/checks/resource/aws/WAFHasAnyRules.py
CKV_AWS_176,WAFHasLogs,github/checkov/checkov/terraform/checks/resource/aws/WAFHasLogs.py
CKV_AWS_177,KinesisVideoEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/KinesisVideoEncryptedWithCMK.py
CKV_AWS_178,FSXOntapFSEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/FSXOntapFSEncryptedWithCMK.py
CKV_AWS_179,FSXWindowsFSEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/FSXWindowsFSEncryptedWithCMK.py
CKV_AWS_180,ImagebuilderComponentEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/ImagebuilderComponentEncryptedWithCMK.py
CKV_AWS_181,S3ObjectCopyEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/S3ObjectCopyEncryptedWithCMK.py
CKV_AWS_182,DocDBEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/DocDBEncryptedWithCMK.py
CKV_AWS_183,EBSSnapshotCopyEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/EBSSnapshotCopyEncryptedWithCMK.py
CKV_AWS_184,EFSFileSystemEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/EFSFileSystemEncryptedWithCMK.py
CKV_AWS_185,KinesisStreamEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/KinesisStreamEncryptedWithCMK.py
CKV_AWS_186,S3BucketObjectEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/S3BucketObjectEncryptedWithCMK.py
CKV_AWS_187,SagemakerNotebookEncryptedWithCMK,github/checkov/checkov/cloudformation/checks/resource/aws/SagemakerNotebookEncryptedWithCMK.py
CKV_AWS_187,SagemakerDomainEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/SagemakerDomainEncryptedWithCMK.py
CKV_AWS_189,EBSVolumeEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/EBSVolumeEncryptedWithCMK.py
CKV_AWS_190,LustreFSEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/LustreFSEncryptedWithCMK.py
CKV_AWS_191,ElasticacheReplicationGroupEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/ElasticacheReplicationGroupEncryptedWithCMK.py
CKV_AWS_192,WAFACLCVE202144228,github/checkov/checkov/cloudformation/checks/resource/aws/WAFACLCVE202144228.py
CKV_AWS_192,WAFACLCVE202144228,github/checkov/checkov/terraform/checks/resource/aws/WAFACLCVE202144228.py
CKV_AWS_193,AppSyncLogging,github/checkov/checkov/cloudformation/checks/resource/aws/AppSyncLogging.py
CKV_AWS_193,AppSyncLogging,github/checkov/checkov/terraform/checks/resource/aws/AppSyncLogging.py
CKV_AWS_194,AppSyncFieldLevelLogs,github/checkov/checkov/cloudformation/checks/resource/aws/AppSyncFieldLevelLogs.py
CKV_AWS_194,AppSyncFieldLevelLogs,github/checkov/checkov/terraform/checks/resource/aws/AppSyncFieldLevelLogs.py
CKV_AWS_195,GlueSecurityConfigurationEnabled,github/checkov/checkov/cloudformation/checks/resource/aws/GlueSecurityConfigurationEnabled.py
CKV_AWS_195,GlueSecurityConfigurationEnabled,github/checkov/checkov/terraform/checks/resource/aws/GlueSecurityConfigurationEnabled.py
CKV_AWS_196,ElasticacheHasSecurityGroup,github/checkov/checkov/terraform/checks/resource/aws/ElasticacheHasSecurityGroup.py
CKV_AWS_197,MQBrokerAuditLogging,github/checkov/checkov/cloudformation/checks/resource/aws/MQBrokerAuditLogging.py
CKV_AWS_197,MQBrokerAuditLogging,github/checkov/checkov/terraform/checks/resource/aws/MQBrokerAuditLogging.py
CKV_AWS_198,RDSHasSecurityGroup,github/checkov/checkov/terraform/checks/resource/aws/RDSHasSecurityGroup.py
CKV_AWS_199,ImagebuilderDistributionConfigurationEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/ImagebuilderDistributionConfigurationEncryptedWithCMK.py
CKV_AWS_200,ImagebuilderImageRecipeEBSEncrypted,github/checkov/checkov/terraform/checks/resource/aws/ImagebuilderImageRecipeEBSEncrypted.py
CKV_AWS_201,MemoryDBEncryptionWithCMK,github/checkov/checkov/terraform/checks/resource/aws/MemoryDBEncryptionWithCMK.py
CKV_AWS_202,MemoryDBClusterIntransitEncryption,github/checkov/checkov/terraform/checks/resource/aws/MemoryDBClusterIntransitEncryption.py
CKV_AWS_203,FSXOpenZFSFileSystemEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/FSXOpenZFSFileSystemEncryptedWithCMK.py
CKV_AWS_204,AMIEncryption,github/checkov/checkov/terraform/checks/resource/aws/AMIEncryption.py
CKV_AWS_205,AMILaunchIsShared,github/checkov/checkov/terraform/checks/resource/aws/AMILaunchIsShared.py
CKV_AWS_206,APIGatewayDomainNameTLS,github/checkov/checkov/terraform/checks/resource/aws/APIGatewayDomainNameTLS.py
CKV_AWS_207,MQBrokerMinorAutoUpgrade,github/checkov/checkov/terraform/checks/resource/aws/MQBrokerMinorAutoUpgrade.py
CKV_AWS_208,MQBrokerVersion,github/checkov/checkov/terraform/checks/resource/aws/MQBrokerVersion.py
CKV_AWS_209,MQBrokerEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/MQBrokerEncryptedWithCMK.py
CKV_AWS_210,BatchJobIsNotPrivileged,github/checkov/checkov/terraform/checks/resource/aws/BatchJobIsNotPrivileged.py
CKV_AWS_211,RDSCACertIsRecent,github/checkov/checkov/terraform/checks/resource/aws/RDSCACertIsRecent.py
CKV_AWS_212,DMSReplicationInstanceEncryptedWithCMK,github/checkov/checkov/terraform/checks/resource/aws/DMSReplicationInstanceEncryptedWithCMK.py
CKV_AWS_213,ELBPolicyUsesSecureProtocols,github/checkov/checkov/terraform/checks/resource/aws/ELBPolicyUsesSecureProtocols.py
CKV_AWS_214,AppsyncAPICacheEncryptionAtRest,github/checkov/checkov/terraform/checks/resource/aws/AppsyncAPICacheEncryptionAtRest.py
CKV_AWS_215,AppsyncAPICacheEncryptionInTransit,github/checkov/checkov/terraform/checks/resource/aws/AppsyncAPICacheEncryptionInTransit.py
